"V1";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V158";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V182";"V183";"V184";"V185";"V186";"V187";"V188";"V189";"V190";"V191";"V192";"V193";"V194";"V195";"V196";"V197";"V198";"V199";"V200";"V201";"V202";"V203";"V204";"V205";"V206";"V207";"V208";"V209";"V210";"V211";"V212";"V213";"V214";"V215";"V216";"V217";"V218";"V219";"V220";"V221";"V222";"V223";"V224";"V225";"V226";"V227";"V228";"V229";"V230";"V231";"V232";"V233";"V234";"V235";"V236";"V237";"V238";"V239";"V240";"V241";"V242";"V243";"V244";"V245";"V246";"V247";"V248";"V249";"V250";"V251";"V252";"V253";"V254";"V255";"V256";"V257";"V258";"V259";"V260";"V261";"V262";"V263";"V264";"V265";"V266";"V267";"V268";"V269";"V270";"V271";"V272";"V273";"V274";"V275";"V276";"V277";"V278";"V279";"V280";"V281";"V282";"V283";"V284";"V285";"V286";"V287";"V288";"V289";"V290";"V291";"V292";"V293";"V294";"V295";"V296";"V297";"V298";"V299";"V300";"V301";"V302";"V303";"V304";"V305";"V306";"V307";"V308";"V309";"V310";"V311";"V312";"V313";"V314";"V315";"V316"
12516;2002;2;18;3;2100;125;700;530;571;;3;0;1;1;1;0;0;1;10;1;4;14;5;;10;1;;91;10;4;4;3;5;0;3;2;5;3;3;2;5;0;2;2;7;2;;;8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;3;4;3;1;3;3;1;4;3;4;3;4;3;4;2;1;3;3;3;3;2;3;2;2;3;1;3;3;2;3;2;3;1;3;2;1;3;3;2;2;1;1;1;2;5;3;1;5;5;5;5;5;5;3;3;1;3;5;3;5;2;5;1;8;4;1;2;1;5;1;3;1;5;3;4;4;1;3;5;3;1;1;1;5;5;5;1;1;2;3;5;5;3;4;5;3;2;2;4;2;2;1;2;1;1;3;3;4;2;1;1;1;1;2;6;6;7;4;10;6;9;1;3;3;2;4;1;3;2;4;4;3;2;2;3;1;3;1;3;3;2;2;1;3;1;3;2;4;5;3;4;2;4;1;4;2;4;3;5;5;5;3;1;1;5;2;1;2;;2;;2;2;1;1;2;2;1;8;1;8;2;2;1;2;3;1;5;;;;;;;;;1;54;1;7;7;2;1;1;0;0;0;2100;5;4;4;1;100;100;2;1;1;;93300;1550;1550;;;;10;1;47;4;135;8;5;1;9330;;600;650;540;;9353;0,9353;0,88424;6;0,805508
12516;2002;1;22;2;2100;125;900;600;;;3;0;1;1;0;0;0;1;10;3;4;11;5;;11;2;2;;10;5;7;1;5;0;0;2;10;0;7;0;4;3;1;3;10;2;;;18;2;2;3;1;1;3;3;1;1;8;3;2;8;2;2;1;2;2;2;2;1;2;2;8;2;2;3;3;3;2;3;3;3;2;2;1;2;8;3;8;3;2;2;2;2;8;2;2;2;2;3;2;2;1;1;4;2;3;2;1;8;1;1;2;1;3;5;8;2;3;5;1;3;5;1;4;1;8;2;1;1;2;4;4;3;3;1;5;1;4;1;1;1;5;8;5;8;1;1;2;2;1;5;5;3;2;2;2;1;5;3;4;1;2;1;3;1;3;2;1;1;1;4;4;2;2;3;1;4;1;1;1;1;5;3;6;6;8;5;10;8;7;0;1;1;1;2;1;8;2;3;3;2;2;2;3;3;3;2;3;3;3;3;1;3;8;3;3;3;3;3;3;1;4;1;3;2;5;2;5;5;5;3;1;3;5;2;3;2;;2;;1;1;3;1;1;2;2;;1;8;2;2;2;1;3;1;4;;;;;4;1;4;2;1;64;3;5;11;2;1;0;0;1;0;2100;5;4;5;2;;;4;1;2;25;31210;7440;7440;;;;10;1;37;3;133;4;3;;3121;;800;900;;;10599;1,0599;0,88424;6;0,912818
12516;2002;1;17;1;2300;125;571;530;991;600;8;1;0;0;0;0;0;4;90;;;;;0;90;;8;;90;18;18;18;18;18;18;18;18;3;18;18;18;2;18;4;19;2;;;18;3;8;8;8;2;8;8;1;8;8;2;2;8;2;8;2;2;1;2;1;2;1;4;8;8;8;8;8;8;8;8;8;8;2;1;3;1;3;3;8;3;8;8;8;8;8;8;2;2;8;3;3;8;3;2;8;8;8;3;2;1;1;1;2;1;1;3;8;8;4;5;5;1;3;8;1;3;2;2;4;8;1;4;8;8;5;1;5;2;8;1;4;1;5;8;4;2;2;1;3;1;1;8;8;8;8;1;8;1;4;8;1;1;2;2;3;2;4;2;4;5;1;2;4;4;4;4;4;4;4;4;4;2;5;18;18;18;18;18;18;18;18;18;8;8;8;8;1;8;8;8;2;8;8;8;8;8;8;8;8;3;8;8;8;8;8;8;8;8;4;8;8;8;8;8;8;8;8;4;8;8;8;8;8;8;8;8;8;2;;2;;2;2;2;2;2;2;8;;8;;2;2;2;2;8;1;1;4;2;4;97;4;2;4;97;2;78;1;1;1;1;1;1;0;0;0;2300;5;4;6;1;2130;2130;9;;;;;;;;;;;1;23;2;;;;4;;;540;650;920;900;16040;1,604;1;6;1,604
12516;2002;1;17;1;2300;125;530;570;720;;8;0;0;1;0;0;0;3;8;1;2;31;7;;7;8;2;;90;1;18;18;18;18;6;5;18;0;1;18;18;1;18;5;18;2;;;6;3;8;8;8;8;8;2;2;2;8;8;8;8;8;2;1;2;1;2;2;2;1;4;8;8;8;8;8;8;8;8;8;8;3;1;4;8;3;2;3;2;1;2;8;8;1;8;8;1;2;3;8;2;2;3;8;2;8;3;2;1;8;2;2;3;3;4;2;3;1;5;4;2;4;1;3;2;3;3;4;4;8;4;1;3;8;3;4;2;1;3;3;2;3;8;1;2;1;4;2;2;1;2;8;3;3;8;2;1;4;2;1;1;3;2;4;3;3;3;3;5;2;2;4;4;4;4;4;4;4;4;4;3;3;7;0;18;18;2;4;7;10;18;8;8;8;8;8;8;8;8;1;8;8;8;8;8;8;8;8;4;8;8;8;8;8;8;8;8;4;8;8;8;8;8;8;8;8;1;8;8;8;8;8;8;8;8;2;2;;2;;2;2;2;1;2;8;8;;1;7;2;2;2;1;2;5;1;4;1;3;33;3;2;3;33;2;78;1;1;1;1;1;1;0;0;0;2300;5;4;6;4;;;9;;;;;;;;;;;1;23;2;;;;;;;650;530;620;;16040;1,604;0,9075;6;1,441098
12516;2002;1;17;1;2300;125;530;531;461;;2;0;1;1;1;0;0;2;5;3;2;25;;;1;4;9;;1;7;5;4;9;0;5;4;6;7;8;3;10;0;6;5;5;1;4;1;;3;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;3;3;2;3;2;3;2;2;1;1;2;3;2;2;2;3;2;2;2;2;3;3;2;3;2;2;2;3;3;3;4;4;2;2;1;1;2;1;3;3;2;3;4;4;3;4;4;2;4;2;3;4;3;5;4;4;4;3;2;2;4;2;3;3;3;2;5;3;4;5;5;2;2;3;1;2;3;3;3;4;3;3;3;4;5;4;3;3;3;2;3;2;4;1;1;2;4;2;2;3;2;3;3;1;1;2;2;2;4;5;5;2;10;5;6;0;2;2;2;3;1;2;2;3;3;3;8;2;4;1;2;2;5;3;3;3;3;5;3;3;2;5;4;3;8;2;4;2;8;2;5;3;4;3;3;2;2;3;4;1;3;2;;2;;2;2;3;2;1;2;1;4;1;4;2;2;2;2;3;1;1;3;2;4;4;3;2;4;4;2;79;3;1;5;1;2;1;0;0;0;2300;5;4;6;4;;;9;;;;;;;;;;;1;22;2;;;;;;;650;651;420;;16040;1,604;1,00213;6;1,637235
12516;2002;1;22;1;2300;125;940;571;500;;3;0;1;1;1;0;0;3;6;2;3;67;3;;6;3;;92;1;6;18;7;7;5;18;6;18;7;18;18;7;5;18;5;18;2;;;3;3;2;1;2;1;2;1;1;2;1;1;1;1;2;2;2;2;1;2;1;1;2;2;8;2;3;2;4;4;2;8;3;4;2;1;4;2;3;3;2;2;2;8;3;2;2;2;1;1;8;8;3;3;1;3;2;8;8;2;1;1;1;2;2;3;1;5;3;3;2;5;2;1;2;1;2;5;2;3;5;5;2;1;2;8;1;5;2;3;2;5;4;3;5;8;4;1;5;1;2;1;1;2;8;2;2;2;5;1;4;2;1;4;4;3;3;2;3;2;2;1;1;3;4;3;3;3;1;2;4;2;3;2;3;7;4;18;7;2;9;18;5;1;4;8;2;5;1;8;3;8;1;4;8;1;5;3;8;2;5;3;4;8;3;5;3;8;2;5;4;3;8;1;4;2;8;3;5;1;3;8;5;1;3;8;4;1;4;2;;2;;2;1;2;2;1;3;2;;2;;1;2;2;2;4;1;1;3;1;1;1;3;1;1;1;1;78;4;2;2;1;1;1;0;0;0;2300;5;4;1;4;;;9;;;;;;;;;;;1;23;2;;;;;;;860;540;660;;13710;1,371;1,10529;6;1,574333
12516;2002;1;22;1;2300;125;1070;600;571;530;4;0;1;1;1;0;0;1;6;3;2;67;3;;6;1;;92;5;3;2;9;1;9;6;9;0;2;2;4;4;6;5;9;0;2;;;5;3;2;2;2;8;2;2;2;2;2;2;2;8;8;1;1;2;1;2;2;1;8;5;3;2;2;3;3;5;4;4;3;5;4;4;1;2;3;2;2;3;2;2;3;1;1;2;1;1;3;3;2;2;1;4;2;3;4;2;2;2;1;2;2;3;1;5;3;4;2;5;5;2;1;1;2;5;1;5;5;5;5;5;1;5;5;3;3;2;1;5;1;1;3;4;1;2;4;1;3;1;1;2;3;1;2;2;5;4;2;3;4;2;3;4;3;3;4;2;5;2;2;2;3;2;2;3;2;4;1;1;1;2;3;8;3;3;8;1;7;6;9;0;3;3;2;4;1;3;2;5;2;3;3;1;5;2;3;1;5;2;4;3;2;5;4;3;2;5;5;4;4;1;5;1;3;1;5;2;4;4;4;2;1;2;4;1;2;2;;2;;2;2;1;1;1;2;1;5;1;5;1;1;2;1;4;3;1;3;2;4;1;3;2;3;1;2;78;1;2;2;1;1;1;0;0;0;2300;5;4;6;1;400;400;9;;;;;;;;;;;1;23;2;;;;2;;;903;900;540;650;16040;1,604;1,10529;6;1,841889
12516;2002;1;22;2;2300;125;530;900;600;572;3;0;1;1;1;0;0;1;1;2;3;67;8;;1;3;;92;1;8;8;4;4;0;5;7;1;8;8;4;5;0;5;6;2;2;;;1;3;1;1;2;1;2;1;1;1;1;8;1;1;2;1;1;1;1;2;2;2;2;3;2;2;2;3;3;4;2;4;2;4;2;4;2;2;3;3;8;2;2;3;2;2;2;2;2;2;2;2;2;1;1;4;3;2;3;3;2;2;8;1;2;1;3;3;2;3;5;4;4;5;5;1;5;4;3;4;3;2;2;4;4;4;3;4;5;2;5;2;2;3;5;3;5;3;5;4;1;3;1;4;4;4;4;5;4;4;3;3;3;3;2;5;5;2;4;2;2;2;1;2;3;1;4;3;2;4;4;1;1;1;1;6;5;5;6;2;9;6;7;1;3;3;2;3;1;3;2;3;2;4;3;2;4;3;3;1;5;3;4;3;2;4;3;3;2;4;3;3;3;2;5;1;3;2;4;3;4;4;4;4;1;3;5;1;3;1;1;2;;1;1;1;1;1;2;1;1;2;;2;2;2;2;4;2;1;3;2;4;1;3;2;4;1;1;77;4;1;1;1;1;1;0;0;0;2300;5;4;3;1;2190;2190;9;;;;;;;;;;;1;24;2;;;;4;;;650;800;900;550;10599;1,0599;1,05558;6;1,113213
12516;2002;3;9;1;2300;125;980;830;700;600;3;0;1;1;1;0;0;1;3;3;1;11;7;;3;2;;92;1;6;7;10;6;5;9;5;2;5;4;9;7;6;10;5;5;1;3;1;;1;2;1;2;3;2;2;2;3;2;1;2;2;3;2;1;2;1;3;2;1;2;2;4;4;3;3;4;2;2;5;3;3;4;2;1;3;3;3;2;2;1;2;3;1;1;1;2;2;2;3;2;1;1;2;3;1;3;4;1;2;2;1;2;1;1;4;3;4;4;2;2;2;3;2;2;5;1;4;3;5;3;3;1;4;5;4;4;2;1;4;1;4;5;2;4;2;1;4;2;2;2;2;2;3;2;2;4;4;1;2;2;4;5;5;5;3;1;2;3;2;2;2;2;2;3;1;1;2;3;1;2;1;2;7;4;5;8;4;5;6;9;2;2;4;2;5;1;3;2;5;4;4;3;2;4;3;3;1;5;2;3;4;3;4;3;4;2;5;3;3;4;1;5;1;4;2;5;2;5;4;3;2;1;3;4;2;3;1;1;1;1;1;2;3;1;3;2;1;3;1;6;1;1;1;2;2;3;1;2;1;3;4;8;;4;3;1;78;4;7;7;1;1;1;0;0;0;2300;5;4;6;4;;;9;;;;;;;;;;;1;23;2;;;;;;;931;730;600;900;13710;1,371;1,01177;6;1,36143
12516;2002;2;27;2;2300;125;530;700;570;1080;3;0;1;1;1;0;0;1;4;3;3;81;;;11;2;;;11;5;6;5;2;0;5;4;0;0;3;6;1;0;4;5;0;2;;;11;3;2;3;2;1;2;2;2;3;2;3;2;3;2;3;1;3;3;1;2;1;2;2;2;3;3;3;4;4;3;3;4;4;3;2;4;1;3;3;2;8;2;2;3;8;2;1;2;3;2;3;2;2;2;3;3;8;3;8;2;1;1;2;1;3;3;4;2;3;5;2;1;4;5;1;3;4;2;3;5;2;2;2;3;3;3;4;4;1;3;3;2;2;4;2;5;4;5;4;3;2;1;4;3;2;2;4;2;4;2;3;4;4;3;2;2;2;3;2;2;1;1;2;4;2;3;2;2;2;4;1;2;2;2;5;4;4;6;2;9;5;6;0;3;4;2;4;1;3;2;5;3;3;4;2;5;3;3;2;5;2;3;4;2;5;8;4;2;5;3;3;4;1;5;1;3;1;5;2;4;4;4;2;1;3;5;1;4;2;;2;;2;2;2;4;1;2;1;11;1;20;2;2;2;2;3;2;1;3;1;1;7;2;2;2;7;2;76;4;2;2;1;1;1;0;0;0;2300;5;4;6;1;2170;2170;9;;;;;;;;;;;1;25;2;;;;4;;;650;600;530;902;11162;1,1162;1,53736;6;1,562122
12516;2002;3;13;1;2300;125;760;900;530;1020;4;0;1;1;1;0;0;1;91;;;;;;3;3;10;;91;3;4;8;4;3;2;5;0;2;6;6;5;2;18;5;1;1;3;2;;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1;2;1;1;2;1;2;3;2;4;4;4;5;5;3;3;3;5;5;1;2;2;3;3;8;2;1;3;3;8;8;2;1;1;2;2;2;1;1;2;2;2;2;4;1;1;2;2;2;3;1;5;4;2;5;8;8;1;4;1;1;5;5;2;4;1;1;5;1;5;3;4;4;2;1;2;1;1;5;1;1;1;1;1;2;1;1;1;1;5;5;5;5;5;1;1;5;5;2;1;1;1;1;3;1;8;8;4;3;1;1;2;1;1;2;1;1;1;1;10;6;6;8;2;6;5;8;0;3;3;2;4;1;4;1;4;1;4;4;2;5;3;3;1;5;1;3;3;2;4;2;3;1;5;4;4;5;1;5;1;2;1;5;1;4;4;5;2;2;3;5;1;5;1;1;1;1;2;3;1;3;1;2;1;3;1;3;2;2;1;2;1;1;1;4;1;3;33;10;;1;33;1;78;1;2;2;1;1;1;0;0;0;2300;5;4;4;1;2120;2120;9;;;;;;;;;;;1;23;2;;;;4;;;680;800;650;670;13710;1,371;1;6;1,371
12516;2002;1;25;3;2100;125;530;;;;2;0;1;1;1;0;0;2;5;1;4;101;2;;5;1;;90;5;5;8;1;8;0;7;2;8;5;7;0;7;0;7;1;5;2;;;4;3;1;1;3;1;3;1;1;1;1;1;1;1;3;3;2;1;2;2;2;3;8;3;4;2;2;3;2;2;1;2;2;3;2;1;4;2;3;2;3;2;2;3;2;2;2;2;2;2;2;3;3;2;2;3;3;3;3;3;2;2;1;1;1;1;4;2;3;3;4;5;4;5;4;2;4;2;4;4;1;2;4;3;4;3;3;2;3;2;5;1;2;3;3;3;4;3;4;2;3;4;1;2;2;3;3;5;4;3;3;4;4;4;2;2;3;2;2;2;2;2;9;2;2;2;3;3;1;3;2;2;2;2;3;3;5;5;8;2;10;5;8;1;2;2;1;3;1;3;1;4;3;3;3;1;4;1;3;1;4;4;4;3;1;4;1;3;1;4;4;3;3;1;4;1;5;1;5;4;4;4;5;2;8;4;5;1;3;1;1;2;;1;2;1;2;1;2;1;4;1;6;2;1;1;1;4;1;1;3;2;1;22;3;2;1;1;2;56;2;7;12;2;2;0;0;1;0;2100;5;4;4;1;2110;2110;5;2;2;17;24320;9250;9250;;;;4;1;45;4;132;3;2;4;2432;;650;;;;9886;0,9886;1,00213;6;1,009084
12516;2002;1;31;4;2100;125;720;530;210;;3;0;1;1;1;0;0;1;1;1;2;4;;;5;1;1;;1;7;7;1;7;0;1;0;5;8;8;0;4;0;3;0;10;2;;;1;3;1;1;1;1;1;1;1;2;1;1;1;1;1;3;2;1;8;2;2;2;3;4;2;2;2;2;3;3;2;2;3;4;2;4;2;1;3;2;2;2;2;2;2;2;2;1;2;1;2;3;3;8;3;3;2;3;4;3;2;1;1;1;1;3;5;1;3;5;5;5;5;3;5;1;3;4;3;4;4;5;4;1;4;3;1;3;2;2;5;2;4;2;5;3;4;4;4;1;1;2;1;3;2;2;3;5;3;4;2;4;3;4;3;1;2;2;2;2;3;2;2;2;4;2;4;4;3;4;2;2;3;2;2;4;5;6;9;3;10;7;10;0;2;2;1;4;1;2;1;4;2;4;4;2;4;1;2;1;4;3;3;3;2;4;1;3;2;5;3;3;4;1;4;1;3;1;5;3;4;5;5;2;1;4;5;1;3;1;2;2;;2;2;1;1;1;2;1;1;1;2;2;2;2;2;3;1;1;6;;3;1;7;;3;2;2;48;2;8;10;1;4;0;0;0;1;2100;5;3;2;1;890;890;4;2;2;35;22306;8510;8510;;;;1;1;53;5;132;4;3;2;2230;;620;650;210;;9556;0,9556;1,05558;6;1,003667
12516;2002;1;31;2;2400;125;530;720;900;;3;0;1;1;1;0;0;2;4;1;3;15;2;;2;1;7;;2;4;7;2;5;0;3;4;3;2;6;3;4;0;4;4;4;2;;;2;3;2;1;2;1;2;1;3;1;2;2;2;3;2;2;2;1;1;2;2;1;1;2;3;3;2;4;3;2;1;4;2;2;3;2;4;8;3;3;3;2;2;3;2;2;2;1;2;2;3;3;3;2;1;3;4;3;4;2;2;1;1;2;2;2;2;4;1;1;3;4;5;4;4;2;2;1;3;4;5;5;2;5;4;2;4;2;5;2;3;1;1;5;5;5;4;5;5;2;2;2;1;2;4;2;2;3;4;4;2;3;4;5;2;3;4;4;3;3;3;1;1;2;2;2;4;2;2;4;2;2;2;2;3;3;7;3;8;2;10;7;8;0;2;3;2;3;1;2;1;5;4;4;3;3;4;2;4;3;5;4;4;4;2;4;8;8;2;5;4;4;5;1;3;1;1;2;5;4;3;3;4;4;1;2;4;1;3;2;;2;;1;2;2;1;1;1;1;2;2;;2;1;1;2;3;1;6;;;;;;;;;2;66;2;8;15;3;2;0;0;1;0;2400;5;3;1;1;3000;3000;4;1;2;30;41150;4500;4500;;;;2;1;35;3;133;5;3;6;4115;;650;620;800;;11162;1,1162;1,53736;6;1,562122
12516;2002;1;24;2;2400;125;530;570;600;;2;0;1;1;1;0;0;2;1;3;3;11;2;;1;3;;92;1;8;7;3;6;0;5;4;4;7;7;4;5;0;4;4;5;1;1;2;;3;1;1;1;1;1;1;1;1;1;1;1;3;1;2;2;1;1;2;2;2;1;2;2;2;1;2;3;4;2;3;2;2;2;2;4;1;3;3;2;2;2;3;2;2;2;1;3;3;3;3;3;1;1;3;2;3;3;2;2;1;1;1;2;2;2;2;1;5;5;5;5;5;5;4;3;2;3;2;4;4;2;2;2;3;3;4;5;1;5;2;2;5;5;1;5;5;5;3;2;4;1;4;3;2;2;5;4;2;4;5;3;4;2;3;5;1;4;2;2;1;1;2;4;2;4;2;2;3;3;1;3;2;3;3;3;4;8;2;10;8;8;1;3;4;2;4;1;3;1;4;4;3;2;1;4;2;2;1;5;3;4;4;2;5;1;3;2;5;4;4;4;1;5;1;3;1;5;5;4;4;5;3;1;4;5;1;3;2;;2;;2;1;2;1;1;2;1;1;1;1;2;2;2;1;4;1;1;6;;4;7;4;2;4;1;2;68;2;14;17;3;2;0;1;0;0;2400;5;4;5;1;2310;2312;4;1;2;34;22222;8510;8510;;;;1;1;33;3;132;3;2;4;2222;;650;530;900;;11162;1,1162;1,05558;6;1,172345
12516;2002;1;28;4;2400;125;720;530;571;;3;0;0;1;1;0;0;2;8;3;2;2;;;8;1;;92;6;2;3;7;2;4;5;8;2;2;3;7;5;5;6;8;2;2;;;7;3;2;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;1;2;2;1;1;4;8;3;2;4;5;3;2;4;3;2;3;3;1;1;3;2;3;2;2;2;3;2;2;3;1;1;1;3;3;1;1;4;3;2;4;3;1;1;2;2;2;3;1;3;4;2;2;2;2;1;1;1;2;5;3;2;2;4;2;2;3;8;5;5;3;8;1;2;2;2;4;4;5;3;3;1;2;1;1;4;3;2;3;4;2;3;2;2;2;3;4;1;3;4;2;3;2;1;1;2;4;1;4;3;2;3;3;2;2;2;5;8;5;4;8;2;7;8;9;1;4;5;2;4;1;4;1;5;2;4;4;2;8;1;4;1;4;1;5;3;2;5;2;4;1;4;2;5;4;8;8;8;8;8;8;4;5;4;5;2;1;3;5;1;4;2;;2;;2;2;4;1;2;2;1;7;1;7;2;2;2;2;3;2;1;5;;2;2;10;;2;2;2;46;3;11;15;3;2;1;0;0;0;2400;5;3;4;3;;;4;1;1;;12310;9800;9800;;;;8;1;55;5;131;2;2;;1231;;620;650;540;;9556;0,9556;0,9075;6;0,858549
12516;2002;1;21;4;2400;125;720;530;571;;4;1;0;0;0;0;0;3;3;1;4;2;8;;8;3;1;;8;2;2;8;2;1;2;9;0;2;2;8;2;1;3;9;0;2;;;3;3;2;2;2;1;2;2;2;2;2;2;2;3;2;3;1;3;1;1;2;1;1;3;4;4;4;4;4;5;2;5;4;5;4;1;2;2;3;2;3;2;2;2;3;2;2;2;1;1;3;3;2;2;2;2;8;2;3;4;2;2;2;2;1;3;1;3;3;3;3;3;3;4;3;1;2;4;1;2;4;4;1;1;2;3;5;5;3;2;3;3;3;1;3;3;3;3;3;1;2;1;1;2;4;3;3;2;2;2;2;1;2;2;4;3;3;3;3;3;3;2;1;8;4;4;4;3;3;3;3;3;3;3;5;10;3;2;9;1;0;2;10;0;3;2;2;3;1;4;2;1;2;4;4;3;4;2;3;2;2;3;4;3;3;2;1;2;4;2;3;4;3;3;2;1;4;3;2;3;4;4;3;2;1;4;3;2;3;2;;2;;2;2;3;3;2;2;1;3;1;3;2;2;2;2;3;2;6;;;;;;;;;2;43;2;3;10;3;2;1;0;0;0;2400;5;4;2;1;4070;4070;10;;;;;;;;;;;1;58;5;;;;7;;;620;650;540;;9556;0,9556;1,01177;6;0,94893
12516;2002;2;27;2;1360;125;740;742;530;580;3;0;1;1;1;0;0;1;4;2;3;100;2;;2;2;2;;2;7;9;8;5;0;8;8;3;7;7;5;5;0;9;8;0;2;;;2;3;2;3;3;1;3;3;2;1;3;3;3;1;3;2;2;2;1;8;2;2;2;1;2;3;2;3;3;4;2;2;3;3;3;2;1;1;3;2;2;2;2;3;2;2;8;2;3;3;2;8;8;8;1;3;2;3;8;8;2;8;1;1;2;3;2;4;3;3;4;4;2;2;4;2;3;4;2;3;4;2;2;2;2;4;4;2;3;2;3;2;1;1;3;8;4;3;2;2;3;3;;3;3;2;2;8;2;3;4;3;4;4;4;2;2;2;3;2;2;1;1;3;4;1;4;3;2;3;2;1;1;2;1;7;5;7;9;3;10;6;8;3;3;8;2;8;1;4;3;8;3;3;2;2;4;2;4;2;8;2;4;3;2;4;2;4;3;4;3;3;3;2;8;1;8;2;8;2;4;4;4;2;2;3;4;2;4;2;;2;;2;2;3;2;1;2;1;2;1;28;2;2;1;2;3;1;1;4;1;4;3;3;1;3;2;2;71;2;8;14;1;2;0;1;0;0;1360;5;4;5;1;2170;2170;4;2;11;;;;;24197;9130;9130;4;1;30;3;;;;4;;2419;630;632;650;560;11162;1,1162;1,53736;6;1,562122
12516;2002;2;26;4;1360;125;572;900;960;;2;0;1;1;1;0;0;2;10;3;2;67;5;;10;1;;90;10;6;7;3;7;0;4;3;9;7;6;0;7;0;4;3;10;2;;;8;3;1;1;1;1;1;1;1;1;1;1;8;1;1;2;2;1;2;2;2;2;1;2;1;2;2;3;3;3;2;3;3;3;2;2;4;2;3;3;3;3;3;3;2;3;2;1;3;2;8;3;3;3;3;4;3;3;3;4;2;2;1;1;1;2;3;2;1;3;5;5;4;4;5;5;5;3;3;4;2;2;4;2;8;8;3;2;5;1;4;1;5;2;4;8;5;5;5;2;2;5;1;3;2;2;8;2;2;4;2;3;4;4;1;3;3;1;2;3;3;2;2;2;4;2;4;3;2;3;2;2;2;1;1;0;5;4;7;2;10;6;9;0;4;4;1;4;1;4;1;5;4;4;4;1;5;1;4;1;5;5;4;4;2;5;1;4;1;5;5;4;5;1;5;1;5;1;5;5;4;4;5;2;1;3;5;2;2;1;2;2;;1;2;2;2;1;2;1;8;1;8;2;1;1;2;3;2;1;6;;3;2;2;1;8;2;1;46;4;11;11;1;1;1;0;0;0;1360;5;2;2;1;180;180;4;1;1;;31192;2220;2220;;;;10;1;55;5;133;4;3;1;3119;;550;800;840;;9924;0,9924;0,88424;6;0,854685
12516;2002;1;14;2;1360;125;703;630;500;580;3;0;1;1;1;0;0;1;10;2;2;67;;;10;1;;10;10;7;8;3;8;0;5;3;9;8;8;4;9;1;8;2;8;1;8;2;;2;1;1;1;1;1;1;1;1;1;1;1;1;1;8;2;1;2;2;2;3;8;3;2;2;2;2;3;3;2;3;4;4;2;2;4;2;8;8;3;3;2;2;2;2;3;1;3;8;2;3;3;3;1;3;3;2;3;3;2;2;1;2;1;2;4;4;2;4;5;5;4;4;4;3;5;1;4;8;2;1;8;1;4;8;3;2;3;3;5;1;2;2;5;8;3;3;5;2;3;4;1;2;8;4;4;5;4;3;3;4;4;4;3;3;5;1;2;2;4;2;9;2;3;2;3;8;2;3;2;1;3;2;2;1;4;4;6;3;9;5;7;1;2;3;2;4;1;4;2;5;5;3;3;2;4;3;3;2;5;5;4;4;3;5;1;4;2;5;5;3;4;1;5;1;4;1;5;5;4;4;4;2;1;4;5;1;2;1;1;2;;2;3;2;2;1;2;1;8;1;4;2;1;2;2;4;1;1;6;;4;2;3;2;4;4;2;73;1;18;18;1;1;1;0;0;0;1360;4;4;5;1;2190;2190;10;;;;;;;;;;;1;28;2;;;;4;;;612;614;660;560;11162;1,1162;0,88424;6;0,961305
